candidate,run_date,row_index,source_asset_id,expected_pot_number,detected_numbers,detected_count,match,image_missing,ocr_text_preview
wide_tall,2026-03-01,109,AF1QipOZiy5y7_33Jvu12eWe2DdZTMDPeaGKMf7H_tAj,18,"4,5,7,8,2,26",6,0,0,"Bet Po ae Pst RAE 4 ; BD eS \ arc seers MEL ax Sy wiht \ 5 ea é gas , \ Nt SIE Hitas as ee aka 7 = ; Seek Po yee po *yaee peo ee i rerEnes Ed Yew Sd | Me BEES AA rel ry eg oe be, S"
narrow_top,2026-03-01,109,AF1QipOZiy5y7_33Jvu12eWe2DdZTMDPeaGKMf7H_tAj,18,"2,7,4",3,0,0,"y we G . ae wo cen : stat ne wd eo aa B Pe SO ’ pe Ree re ot ae Fr fRey: ra ae > py ae Ee, Sart? tA rat Sy 2 eae Sha at Wee CY: an ee VN ayes Sse EEA y eee Verte Watt meaner Ree SA"
broad_top,2026-03-01,109,AF1QipOZiy5y7_33Jvu12eWe2DdZTMDPeaGKMf7H_tAj,18,"2,7,3,4,5,38,1",7,0,0,3st . : A \ Coat ; wp ’ the Jie \ tena NS >. Sek u » oe . / ee . ES EA pares ANN VE Bed fo eRe es Ree ens? PIAL at va Tt rime owe Nee Gea Pm) BEA CNAs SS ean Maret A Ae Te ae “a¥ D
baseline,2026-03-01,110,AF1QipNl9bjSllfGIMqq_I6YAGvLlwroxGMRRLQ9gbae,19,"10,23,9,4,6",5,0,0,"eee Se a TIN ED Sw erteet Aa, 10 BY Uyatdd 1B 23 ook eery RAG Sed ea ho We Yo x A Ae OAS TES 9 EL nts ee cE NTRS \\\ Cer saiaenN a a ee eee ae LAF, ‘Oe ett eee Rae 2a aaa Og eee Mt"
wide_lower,2026-03-01,110,AF1QipNl9bjSllfGIMqq_I6YAGvLlwroxGMRRLQ9gbae,19,"5,2,9,23,4,6",6,0,0,"wad LOSSES Bal ea NC” Tey BIER T eed 5 2 lo mr RT Pe NRE AN Paes SEA. ee || —_ "" ey Tin, te NN Oe ie Le Yl a, SS ES ‘ | ~~ os qr \ ce fx. iN ri-9 > Gd cs. m4 | oa $¢ Pe Th x Wa oe,"
center_tall,2026-03-01,110,AF1QipNl9bjSllfGIMqq_I6YAGvLlwroxGMRRLQ9gbae,19,"7,4,23,25,18,37,5,3,1",9,0,0,eT ie A es SO fa te COWL | Ty re ihe rr) ee ae os ‘e FS Zs mete \ Gana! ai SN Loti > Rates Bey of aie p AL ete be BEG Neon PEG 7 Betas hall Be Sere Ee UE hers . Fe fens : Re ZING C
left_tall,2026-03-01,110,AF1QipNl9bjSllfGIMqq_I6YAGvLlwroxGMRRLQ9gbae,19,"4,6,32,5,18,9,3",7,0,0,"oa. i — = Eg coe Cn Akg “#--«~"" BS wd 4 Sages Se LDA, ‘ 6 f at: 32 Ra yA ch fag Abe rar weed 7b Ve \ kee Bet Re was BLOTS Td er (nee Rape Sen NES to a etl ae \o ey wo B23 gee xe KO"
right_tall,2026-03-01,110,AF1QipNl9bjSllfGIMqq_I6YAGvLlwroxGMRRLQ9gbae,19,"4,3,1,7,23,2",6,0,0,"a” Behe NM a. 4 So UAE6% ~—_ | faaeah: eas ee"" ya Ay ee 3 Pa bg 4S rly A ‘4. Mw cosmo > Se tahoe (eke NES = sa el earn, Ene (eas TN eoaatce 4 =a Sa Syn NGS oy ES ee ik Sa See ae S2"
wide_tall,2026-03-01,110,AF1QipNl9bjSllfGIMqq_I6YAGvLlwroxGMRRLQ9gbae,19,"14,23,4,6,36,3,9,2,8,7,1",11,0,0,"a T ee wf we Le ‘ ne g wane oo —lU/ ~ SS A | T = mit 14] a tke. eo Spa % ‘XN = ( metas ea See cane Ls secre) eg BAT beat = ho BD, isd 48 23 RASS BEAN Pee Ee D ESS He RIE, 4 Pee SOT"
narrow_top,2026-03-01,110,AF1QipNl9bjSllfGIMqq_I6YAGvLlwroxGMRRLQ9gbae,19,"7,37,2,4,18,3,6",7,0,0,THEN CH Dexainl Bpvide Fy AR sh f ae 7 beioK ire” 7 Vy 37 “S77 eecar soins Rate’ Mea hes yer7 A 2 lo moe RT De Nie eee G VV ESE EAT Se BE ek SY ° eG RBRR OS || OG AN fe at zo SE oe
broad_top,2026-03-01,110,AF1QipNl9bjSllfGIMqq_I6YAGvLlwroxGMRRLQ9gbae,19,"7,2,24,23,4,5,20,3,18,9,25,1,8",13,0,0,Pehla wet oft] By47 sg ws oN ON fron TIN 7 eon Mer Er ANS. S sr Sh Bie aE ASK ba aay 2 rey en Sad Keates er ca! Fe N So ‘ Pa and: Si Stab \ A vel VV Bate Ns ye ney ae : —_ sd | ees
baseline,2026-03-01,111,AF1QipNNpu3YZ1UVaOR35aRRxZ_8wAOjK2tP4TrWgZ-H,20,"2,3,4",3,0,0,"faon7 Ss Seana, os i te her pr = fdnk Chee Ci mechs, A ieteegy wen | NG RTOS ; oh See eA FET VE RS ga eS ys er . Ay eS ee ALAR a: og a ers PE Ae Pes ar we SEES WE est Sate a OP Ped"
wide_lower,2026-03-01,111,AF1QipNNpu3YZ1UVaOR35aRRxZ_8wAOjK2tP4TrWgZ-H,20,"5,7,8,9,3,2,4",7,0,0,"ee he 5 = af Be Sie Be Re eek é Fess ei} Lee <¢ BD Ss PEP NG CTS ANT Xe 7 etek a eos 7 ove ay een ene ertely mt SS IRE Sar | ee [8 | KES aes gen ashe eaetty ae,’ we een Ye te | y e"
center_tall,2026-03-01,111,AF1QipNNpu3YZ1UVaOR35aRRxZ_8wAOjK2tP4TrWgZ-H,20,"1,4,2,3,5,18",6,0,0,"ore - en - Sa I IE” bf al AS weected | Bay NS ay oe Ss es AY a ae T parhye cuNa [Se285\ Fad ERR BW ese eae 1 it eM ~eeoN pn Pree = -. **4 || tae Te) mds Pa ie eae od, T 'T , a & Of"
left_tall,2026-03-01,111,AF1QipNNpu3YZ1UVaOR35aRRxZ_8wAOjK2tP4TrWgZ-H,20,"7,4,5,14,8,3,2,34",8,0,0,"oa tok —- ¥ - ‘: «iT : Netz: / ? ELTk 7 €: > ADEA SY ANGr oad , mane a AS 4 5 ae! y ' er 14 AY we Ke Pekesde | Wey al baal ee So "" Toye ES ve oy] aI eco ~ eT CERES Ne GRE he td ag "
right_tall,2026-03-01,111,AF1QipNNpu3YZ1UVaOR35aRRxZ_8wAOjK2tP4TrWgZ-H,20,"7,5,3,4,2,18,23",7,0,0,"ag FA Be AL YALL TE oa peccsteg | BY uy Fs : of NS ee var tates * ae ok Vee oa PA}: n Th aa, ose SAW IRAN Bees * We Se eee . nnn ff, NF yk by 7 eed Bo bY EAN ae Hi Pooeory FEA || W"
wide_tall,2026-03-01,111,AF1QipNNpu3YZ1UVaOR35aRRxZ_8wAOjK2tP4TrWgZ-H,20,"2,7,9,3,4,8,24",7,0,0,"Pe te oe 1S oe = 497 bP PWR, SAYA $222 Xe Ae i i Tide] © one a nm a ta Atel ofeah eo 2 a4 Ew © ACS, MAVEN ne een N\A nein SVT pee Wee \ Vs RY AGES cad + * es TNMs od, ""ENT 7 SN Sa "
narrow_top,2026-03-01,111,AF1QipNNpu3YZ1UVaOR35aRRxZ_8wAOjK2tP4TrWgZ-H,20,"3,7,2,4",4,0,0,""" % a T46 aN NI Sarre” =k Nats BONG S << 3 No Ry? pl Bas, a yf Yas et ANNES 7 Fes IY iso sede Fn \ N ‘ SORA YE Fe Rating MAE gins Se ro eee {oo Tey ; ES Hitna 0g wT: gis ao ORE: Te"
broad_top,2026-03-01,111,AF1QipNNpu3YZ1UVaOR35aRRxZ_8wAOjK2tP4TrWgZ-H,20,"1,7,4,2,24,3,34,8",8,0,0,"ait & qs ym ed th 1 € YAN ey bea h- ; ne ESN al Ka Wa 0A dN a SA oe NS ols \k ; a) Sh BAN Far, ads fiz ON ONO ; eva? DMG RY 7 bap” BA, eM RET : » to “;% Sue ‘- ear i oll fac 4, Vr "
baseline,2026-03-01,112,AF1QipPdDYoXnKvUZ-vuRoks5NUKsGYYGdS92h76ZjIV,21,"7,23,8,4,3",5,0,0,"x me ea - A bie de ae aa BST OTE Tab oNK Totter ct Wet 7 PSA. Ve i SAS TS a GER ST aoe ke ee - || ws fet “, r= Zs rey ae EN v 23 y aut f« TT oe Pa 8! ae Xf oa his rom he hs 4 Ko 3."
wide_lower,2026-03-01,112,AF1QipPdDYoXnKvUZ-vuRoks5NUKsGYYGdS92h76ZjIV,21,"1,2,4,3,9,7,23,8",8,0,0,AT NES SE IN Dh ed 1 WAL Se 1 eG - a; 2 ated Sebo! / = gn) . ae . Ze wit ee F aoee Se Cy ae ‘ AY 3a et eee Ve SERA N | PR ON BERR EN caak % s SINS Ws ee cies op Weg SEO | ee y ee a
center_tall,2026-03-01,112,AF1QipPdDYoXnKvUZ-vuRoks5NUKsGYYGdS92h76ZjIV,21,"7,3,2,5,9,4",6,0,0,"Mra ett Sic Be aS SSI 409 Boy 7 Bey YOY? “3 &- [i es EX Xe ee] T Gre fae (APA! bX OY eta Sy Vc Seeded ONS Vetien ay key 7 | EQ Deen SF CSS aN || 2% we Ta Whe, on ae ty: NTs a yer t"
left_tall,2026-03-01,112,AF1QipPdDYoXnKvUZ-vuRoks5NUKsGYYGdS92h76ZjIV,21,"2,9,4,7,6",5,0,0,"- — . A GIi-, AH a Bey RS) AOS Male gL RAR em tee Vea pS) SRR colt Gta || 2% we Ta ~~ * ae We ”) Pa mt ‘\ yer ts gin | fe SE 9 fey lo av if v \ ( ae x fe x fay BS esis +e 4 Xr & et"
right_tall,2026-03-01,112,AF1QipPdDYoXnKvUZ-vuRoks5NUKsGYYGdS92h76ZjIV,21,"2,1,7,3,13,9,4",7,0,0,"ad ."" T U6 wo NAA *_ , YES, BS RAC. 2, As & as e wb Cla ‘ fae T nes - a Rey aol [MS ipl NE ee ee NG Tf aN wi POYNG JR pee 1 Noy Se See wane A 7 nce, Ve || TUS few eu amy A ad ty: 3"
wide_tall,2026-03-01,112,AF1QipPdDYoXnKvUZ-vuRoks5NUKsGYYGdS92h76ZjIV,21,"1,3,7,12,4,9,2",7,0,0,"*, ” ~ \' STAIN oa 1 T AT \% “3% oh RAN aA S hes! ey ASR? Lg Bt ed Be, PI TY At S. CS. ALINE A : I yA Ee ORT Naa Y LS ne casey es! BNC EY & seat pa Aye ig a eet PL Yin ge ee Al Nea"
narrow_top,2026-03-01,112,AF1QipPdDYoXnKvUZ-vuRoks5NUKsGYYGdS92h76ZjIV,21,"3,7,9,6,8",5,0,0,bot * Cie ° at: Kal eRe Meneed Foe fi tole ; cue Ss en eer We 3 eee AN BI? EY. ed Sof NG SST LAN Te ig oN Daten | hes E Qin cit SU Bey [ORR aad HIN IRE SOMA) oe || ~ Jae op = os | 
broad_top,2026-03-01,112,AF1QipPdDYoXnKvUZ-vuRoks5NUKsGYYGdS92h76ZjIV,21,"6,1,5,7,4,2,12,9,3",9,0,0,"RAO) CATS Se pa ee ky eled 6 | fae. ; aan js ade JON RA *, —-1¢ Gre t lta ral ma \N ioe 5 ese GIN ye Ne i Seed LY BS? navel cea a lo Wehr ‘if <f TES. Ye pe] 7 Xs me ae NS ft “4 fe "
baseline,2026-03-01,113,AF1QipN6EbEkElMPz1tBBEdWJJiKFC5F6DzJ7M4y9bfp,22,"7,24,8",3,0,0,"CS. FESR SY © Se ate deat NOAM. CY A) ARR ROSS SNA APE A EE RS EMT phe en || yo» y W537 ptt mid Led) tse batan Ax ag Rice jap tenes ces Sa, oe ae i 7 a ye) ( A VN, a Aaa Ke ee ate "
wide_lower,2026-03-01,113,AF1QipN6EbEkElMPz1tBBEdWJJiKFC5F6DzJ7M4y9bfp,22,"1,24,2,7,4,5,8",7,0,0,"—_ - ae . rANAT \® esta ved rn we J Gobaeced a we, < ENO Rel Wee ds ERs ernrts Va! TL ER a SEXES wire Ae ot iar Pf Fiat ROAR NES, sip, AE ee wire Cee BEN oe eee ny, 1 See Ore tae :"
center_tall,2026-03-01,113,AF1QipN6EbEkElMPz1tBBEdWJJiKFC5F6DzJ7M4y9bfp,22,"9,7,5,2,4,8,1,24",8,0,0,"CaN Vo len SORT ee’ ERO 9 ae wet oad 7, [elas 5 soy fs pS ertdes E } ko ds EEN Lot fae ; as) ae Se REE peat i ORS Exneot y Ne a nade LSSES ee eect RXR || Pen 2 be ae | 2ge A; ee =n"
left_tall,2026-03-01,113,AF1QipN6EbEkElMPz1tBBEdWJJiKFC5F6DzJ7M4y9bfp,22,"9,5,2,4,7,3",6,0,0,"TON teed Tey ee . vr. a pda hE NE ra Petal Sees Mee L sie \ Pee 9 i T - Lhe em Pros Pera Wh st Seb . . ra ag Os, aa Le inal. pean ae NS. ys Lae de Whe CIN A MG Eee SES ne Bree why "
right_tall,2026-03-01,113,AF1QipN6EbEkElMPz1tBBEdWJJiKFC5F6DzJ7M4y9bfp,22,"2,8,5,3,4,7,20",7,0,0,"pte SE WESCLS ! sent ens eo , 2 rT iv: Bedi de OF NSS ee OSS; , LA t: ihe sien we <i eS GR ce TALtESor A Ent yes ten. Tce Ff nge = nef ah Ni Saas te Cea SON eee ei er YN I peer SA "
wide_tall,2026-03-01,113,AF1QipN6EbEkElMPz1tBBEdWJJiKFC5F6DzJ7M4y9bfp,22,"19,7,15,4,14,5,2,8,3,18",10,0,0,": . alee vo . ao el etn Fe Oe - a ran fuer Uy = ‘ o 19 mee “, mR el ‘iM Bs FI Vd Pate DNS ten “oe tert” ey eee Ate eA Ca eee Se OS eget \e ae egos RX NL ADA RES Nance eer Ne te Ne "
narrow_top,2026-03-01,113,AF1QipN6EbEkElMPz1tBBEdWJJiKFC5F6DzJ7M4y9bfp,22,"4,3,5",3,0,0,Na ee A A Be oriet are. ANN Seas WAT AN ae NGA Ve Seer Te T Neh rte len . ee ke NALS Se ed Aaa y Bess aL PS A SERPS Vi: ek || su wad “4 Aa No ae arena! Ni eae Pd NS AD - row a Cet 
broad_top,2026-03-01,113,AF1QipN6EbEkElMPz1tBBEdWJJiKFC5F6DzJ7M4y9bfp,22,"2,5,4,7,3,18,1",7,0,0,"aa SAT TN ANN: > TA p Wad +e, se apogee BN NA DR,” ape rereaet Sse NYY Ribealnt oe oat Ps NOS faok Noe hse Ty . ms ey Nae a Ses Ss Na Cres aa ee reas zs c me: PERG at Set FE: PSE U"
baseline,2026-03-01,114,AF1QipM7uGtne1p4U2UIb9xxZ4cwvrs-yi0r6F7CEf8g,23,"7,5,27,3,9,4,2",7,0,0,"en i Kon G6 elZk A ora ae by ere, As 7 Lot giel Ree WT BA mn phe sean wae os WES a aa 5 n Sater COPRR a Sea. Seen BN LEE SEY ‘ ‘ rw hier — erates | || "" arte wee ats We be \t ae 27"
wide_lower,2026-03-01,114,AF1QipM7uGtne1p4U2UIb9xxZ4cwvrs-yi0r6F7CEf8g,23,"2,7,5,1,9,4",6,0,0,"SoS rere ta T bong! Sie 2 ad wen JT] e Leas Hebel Ort Fg an E aE A, 2s VON GS Sef: So ae ST ee ey AY aon te LF Fyilg Et 7 Pt 7 Aat [Ale re DOORS aa eee a rae ee M oo Reiser prerey "
center_tall,2026-03-01,114,AF1QipM7uGtne1p4U2UIb9xxZ4cwvrs-yi0r6F7CEf8g,23,"7,6,5,1",4,0,0,wot Ws ORS x \ Si tyh ever : AAS Fee BSS 7 Ere [Fh 6 BF lo Lela PAG. AY a [ly || ia at NY “\o Ks ty) rk ud fi we ie’ lets mo Seow re we S60 s iad i LAS aM ae _~ I ee (ee 5 T RE a e
left_tall,2026-03-01,114,AF1QipM7uGtne1p4U2UIb9xxZ4cwvrs-yi0r6F7CEf8g,23,"1,3,2,4,5,6,7",7,0,0,"1 ee se gk ' 3 et tila 3 ON Le ey, Deane mh ef No. We Ap oe re } PW Aye Wee PREAARS Me ee ed a { iG bea Avs [rae a2 aaa o> an SOEEe NRT ST RECON || ia Ly, ee ba WN ty) rk \iS oh! —"
right_tall,2026-03-01,114,AF1QipM7uGtne1p4U2UIb9xxZ4cwvrs-yi0r6F7CEf8g,23,"7,4,6",3,0,0,"7 “ \. it Sere | ee a . NEL RSs [ep Let PMG Le Ae [lee gone sides he MY oe || “\o nti} Pk 4 \ iW Ar-- fo‘ ta taer, von i 1M -_ Siecle hé boo? Th “ 6 Lee, etl Ga NS beng? ho at Ae 4"
wide_tall,2026-03-01,114,AF1QipM7uGtne1p4U2UIb9xxZ4cwvrs-yi0r6F7CEf8g,23,"6,4,5,1,9",5,0,0,"ey Sa Oe Ek ~ \ AAS Al \Asc ees aN AAAS an a Cared CG eNO oe) bates aS . poe ices Iysreh a 439 Wie fe 6! ae ‘ asd? lo es tn ae Phe he: SRE hee Wes CS VUNENG, ob We Pa eae oy ad pie"
narrow_top,2026-03-01,114,AF1QipM7uGtne1p4U2UIb9xxZ4cwvrs-yi0r6F7CEf8g,23,"1,7,4,5,2",5,0,0,"PB y cement, ee ™ 1 \\ ents raN Spf yt < As s om dr§ bees \aeeant ves we ONE Gs ES es Ng Est 7 ta. (7 aes fF Se Tf NRE Var fe te Oy Se ee I aad? || a me) A Cas, Lat ae i\ \~ “HA rh"
broad_top,2026-03-01,114,AF1QipM7uGtne1p4U2UIb9xxZ4cwvrs-yi0r6F7CEf8g,23,"4,6,5,1,9,2,27,7",8,0,0,"aN ree me + « ran! oy ; tg oo an - \ ae a Mosca » | ep see res mA RATES, \e Pee NE Le Ste ey NCS ENS diag iene F a — Lae IN 4 a) Say am 4 yo AAQ Myo EX = car SIF ~ || ._ 4 ——_ me J"
baseline,2026-03-01,115,AF1QipPWBkqL4v5NLJ1PiJyG15nio0wI2mF4tBFBbnrg,24,"4,7,3",3,0,0,"em eee G yee TE it ae a. fl rz AM ated PS bee oc A'S tee” +, , ec bae Cet uu aea\V Sante D UR SE re: Stave: Ath Sane NSS NE 72, EON A Br Veh NEES PA md S RL Bae ¢ eer Teh : rel sea"
wide_lower,2026-03-01,115,AF1QipPWBkqL4v5NLJ1PiJyG15nio0wI2mF4tBFBbnrg,24,"4,9,7,8,15",5,0,0,". ey oe . Lm ee! Sa ee § mee Nee NSO TN Bee eae Was Nemes 4 9 Fe pene gE POI e Be ey eg 7 7. eine es Wee Se Jatin tye VY OES SE ECCT oN REE Rae eee, | ae FAN EP aoe easy \ AS BS Si"
center_tall,2026-03-01,115,AF1QipPWBkqL4v5NLJ1PiJyG15nio0wI2mF4tBFBbnrg,24,"7,3,2,4,15,5,8",7,0,0,"we hc hemetne AO | Sarena —_— — antl GS Sy Sade ers er tN eee NESS “ Ra \ ME reSNT Ss gone Note ay en Rei) Hint ae Dy, len ste as Te to ba Ll Nae \ y OSE eee BCS We) EEG eV ORS. at"
left_tall,2026-03-01,115,AF1QipPWBkqL4v5NLJ1PiJyG15nio0wI2mF4tBFBbnrg,24,"3,2,7,4,15",5,0,0,"he chee ON Sey ge A airs SO wee il Ses. erat eke, AAA ae aoe ae N yen tate ANSE Nee eae Em ary: BN eS ne : $0 Vetere nd Le ERS A ee b\galrg | Sp PARA RESO | MACAO R A R || * & ox, "
right_tall,2026-03-01,115,AF1QipPWBkqL4v5NLJ1PiJyG15nio0wI2mF4tBFBbnrg,24,"4,3,7,5",4,0,0,"WONT Rp aan! Siler eek, G49 Reeth 3s cata | sea ke 4 agrees Re Tosh mee eg AY ets Sos ketty ~The ys Voy e ete NH ~ A DS x edna U ING ay Qa Coan tess : ARC ores ME ETON ET ass WARES"
wide_tall,2026-03-01,115,AF1QipPWBkqL4v5NLJ1PiJyG15nio0wI2mF4tBFBbnrg,24,"4,6,3,2,16,7,9,10,1",9,0,0,EE LG BN Vara Oe 4X can A Ree: 4 Seek we Br oR Cae +f ¥ = wr ota a: 43 | Asse vane Neo eee al C WF alla ¥ GENS eS eel: A | arth 6 Ao staph hy A neki DOES Sat a ae ie etd ‘ oR Reset
narrow_top,2026-03-01,115,AF1QipPWBkqL4v5NLJ1PiJyG15nio0wI2mF4tBFBbnrg,24,"9,4,3",3,0,0,"rare + foe , ,. se "" WOT Bed Nese Wow: oth Crepes h ety re ns -- eA oi —<~ all oceee3 Mee rs YB , whee i “ Ne ""9 LN SF Rts Wea ENN"" > pa RS is conan ¢ “ ‘Witla Gad BARES, re AY (at"
broad_top,2026-03-01,115,AF1QipPWBkqL4v5NLJ1PiJyG15nio0wI2mF4tBFBbnrg,24,"7,2,3,4,15,5",6,0,0,Rete | ped lb Mt aE TEN NACo XN See ea See 7 Fn y.& A } stat ean <2 OLE an fees Ses Sons bss OSS a ET Ee pete nate ON POTN Mie YO Beary \ > mG SAE NEY. “Reem Mie WE NS ES ee Edie P
baseline,2026-03-01,116,AF1QipMtLrJPK0faCkX-3VID6XidGCN3fBR-dfPYm_vb,25,"4,7,1,2,22",5,0,0,. at pias SORE Tet Oe ALS NPS 4. é SBS ET I Penge YH LO Bs 7) Pawes Osea 1% eee 1% « SPAN HY Seepee ere Pera Reenwe Pest . $ SN Se ee Do || otha a) rer Ja a4 yn ay ree 4 ye. oe Pat
wide_lower,2026-03-01,116,AF1QipMtLrJPK0faCkX-3VID6XidGCN3fBR-dfPYm_vb,25,"8,7,4,2,9,5,22",7,0,0,"nN Sy tN en a on ENT aes 8) Bt Na es SAE) eH EDR at ON” | Bx Pe ONES ee Lee UN ace Ce Teekay eRe KORE eed E meme EL GES tere ER SE COE | See eicaet parr CQ Leg a res g Ease, 7 AK S"
center_tall,2026-03-01,116,AF1QipMtLrJPK0faCkX-3VID6XidGCN3fBR-dfPYm_vb,25,"19,5,8,2,3,32,27,18,22,7,4",11,0,0,"each + Bl: 19 , © EP ar 5 wr SU pee. ae SAAR ak Ze 8 NESS ays, o | ERS Baas & as ES BAL ONE ee aa AAR 2. | SARS Yio LARS 3 I pAtyers 2 =<, (§ : if M ‘ ; bn) Pan Br, ees = a Oe AR a"
left_tall,2026-03-01,116,AF1QipMtLrJPK0faCkX-3VID6XidGCN3fBR-dfPYm_vb,25,"22,9,27,18,2,5",6,0,0,"CER er Exe era een PERRIN IAS Bs oa eee ih bg Niet ets Seo eee meee | ye ae CET | Re 22 Ale: o aA pe . % “gn, nS : , Wat ioe SBC oe y RW, ele hea , RRA RS rf Hae wake BG. Biconcce "
right_tall,2026-03-01,116,AF1QipMtLrJPK0faCkX-3VID6XidGCN3fBR-dfPYm_vb,25,"2,7,1,3,4,18,22",7,0,0,"2 ve Eons PS SK) Vere ne an at - on SPRL Soret wanes: \ rT Base Sets OBS . SERB eae uy rt a 7 eA LF WCE AL KS AS ESAS | op “Seat } TAY ham toa bare) ours roe Ne, re MANS SSeS 1) Pe"
wide_tall,2026-03-01,116,AF1QipMtLrJPK0faCkX-3VID6XidGCN3fBR-dfPYm_vb,25,"4,2,7,5,32,27,18,8,22,3,6",11,0,0,"~Law SM te ee. oararry OY WO ™ oo -~ v * aL pet) Be wa a eld etary aig . WRN T sD oan NO 4 ° ae. RN _~ - 2. omen PRT uy pat, PSE SN NCSL + { “ , Se q MS ~~. Bp. eAGeEN. Ks Set : wy"
narrow_top,2026-03-01,116,AF1QipMtLrJPK0faCkX-3VID6XidGCN3fBR-dfPYm_vb,25,"7,4,3,1,5,12,37,18",8,0,0,"TRA 7 ey DY” I= Ait 4 352 3 pee) reyes ATL BG Se | ES eh mek . 1 SESE Eo g flo ke Wel s& 5, _ ei \ Pilati PE VV OR || ~~ ae 12) ane Ne y V i eee aT wt 1” wis f 3432 eP oe f 37 i 18"
broad_top,2026-03-01,116,AF1QipMtLrJPK0faCkX-3VID6XidGCN3fBR-dfPYm_vb,25,"7,30,14,4,1,8,2,32,27,18,22",11,0,0,vs € a = .* —— f ey ane 7 a Ff a - — Aes ‘. ’ t § Ov 30 a7 “\ ore “ iat Ze £ vy Tigl .* Sy TAL 7 en 3Z fh SS aint rhe \N Se \o° rT) 1g 14 . : ROE LST +. K \. BS he oes ot ee fx & F
baseline,2026-03-01,117,AF1QipPMXsRVMDxz3y0VfHmgSpsS4GQhzWS3PhtW06tN,26,"2,4,7,33,5,3,35",7,0,0,"ASA ie 2.4 The, & ere weIa et Ser ey LEAT jf ene v cay Carre iy De ; jem 7 2 Boece Os . AA nok Seer ey apie Se, erie pe Ne EAR R ESS \ Bsc it ton as i” over 2 SoaAak NG || ci at ve"
wide_lower,2026-03-01,117,AF1QipPMXsRVMDxz3y0VfHmgSpsS4GQhzWS3PhtW06tN,26,"4,2,5,7,3",5,0,0,_ ON da an Ce ey ¢ Ba ¥ a Nee ny ME AEN Ky oe Bec eg ewe) TEENY Besar ee <-> ca LO Say fete [Brees EAN wag gi pel ey FAY pik ttn ti ST PAS BRANES geek ; andes ‘Bed PAL pA |: oh gy 
center_tall,2026-03-01,117,AF1QipPMXsRVMDxz3y0VfHmgSpsS4GQhzWS3PhtW06tN,26,"7,5,25,3,6,8,1,9",8,0,0,"r | pie we 74! 7, Ny : WN eo 71 en? ba Tm : ae mm) ey ben. 5 “vr é ites ’ ry ay y- ye oy AN. etndy ‘ao AC Cee eee U Pane ay Ble dS ON RED NESE opie es Lee Spats NA AONE esc: Ae BN "
left_tall,2026-03-01,117,AF1QipPMXsRVMDxz3y0VfHmgSpsS4GQhzWS3PhtW06tN,26,"25,3,5,1,7,9,2,4",8,0,0,Yen TRAIN fay : Pel i ~ mee VP RS is TSA bet “EB\ ES NaS SS A Eg oN SoS a RG” Patrik Be APR SSS Pay aD ON hi oo tl RS BRS zc Fog pater by a eilty te PE ie Sea ee ON OMY myles NLS o
right_tall,2026-03-01,117,AF1QipPMXsRVMDxz3y0VfHmgSpsS4GQhzWS3PhtW06tN,26,"5,1,4,2,6,7,3,22",8,0,0,ALS wer Lent 5 qe ~— aS Sa te ame Te. ~ a ‘ a li Co Boyes ~ Neer Ok ON - c a ee oe . ‘ Lee 1-4 Shey wary ay BN : rae TK ES anes ye ee naa 2 dees a ESOS ASE Nace ancora sae ee es Pi
wide_tall,2026-03-01,117,AF1QipPMXsRVMDxz3y0VfHmgSpsS4GQhzWS3PhtW06tN,26,"7,1,3,2,25,6,5,4,8,24",10,0,0,a FF ft wears oe 7 y a ae _ aN 1: Wee CAD [iW ic J S< aC FES ue Hp ES SO ne ‘3s UR Ma Rg i ee EAN Ce Nee Are oy | AG) eka eee eet af . Bl Sg 8297 el hh 3 ee free ra T ER RS MADE LE
narrow_top,2026-03-01,117,AF1QipPMXsRVMDxz3y0VfHmgSpsS4GQhzWS3PhtW06tN,26,"7,4,25,3,6,2,9,22,1",9,0,0,"nk ares ‘ fate? at lay% « Me Te ey, qe ~ \ ALS RNA wel. = 7 <4 OM Va tarot ee ss Bg| Rese eee oS ato, Oita en ae a be —p S777 (AN Saee ee beet LAMENTS sot RENT NS aS Lanes Ona Le B"
broad_top,2026-03-01,117,AF1QipPMXsRVMDxz3y0VfHmgSpsS4GQhzWS3PhtW06tN,26,"1,2,7,24,8,3,6,4,5,22",10,0,0,"TA Wal Wat Vr BY Yeas ya ne TY “ah, +. | sagt —- to 1 WO EA G Waa oe ken S qe Lars + A cy 2? FAVS wlperg” a i a , Sosatt Poa] C Ven doze bt’ S SE aero Soke a) id eg a Seen EAS ANC "
baseline,2026-03-01,118,AF1QipNLP1nQE3N8XGORp7XYFHkzwanTKBkrM2RxhHSf,27,"1,2,4,3",4,0,0,"we Rea PART LSA ie me Lees / iW AON eTTELAN WEG B Te TAY eG a hts eae ty | na ae a SEES aa iis | steht SK Se ANS or Ne SOLS Sie ae || vay tN pee 1) As i i es A = RE aawe "" TONG eek"
wide_lower,2026-03-01,118,AF1QipNLP1nQE3N8XGORp7XYFHkzwanTKBkrM2RxhHSf,27,"7,4,2",3,0,0,"i> et Ee lum Yass OS KX ~ oN Se se Q < a rel Ns PE : caay ned Xx NS: : eee See N fe Aa nes ee Aaa SG GARD, SAS SAP || a & — <a ~ if) se Oar ot AN oo. —— “7 ™ oe Sra3 =X THA Es fray"
